ConflictId,Location,Lat,Lng,SideA,SideA2nd,SideB,SideBID,SideB2nd,Incompatibility,TerritoryName,Year,IntensityLevel,CumulativeIntensity,TypeOfConflict,StartDate,StartPrec,StartDate2,StartPrec2,EpEnd,EpEndDate,EpEndPrec,GWNoA,GWNoA2nd,GWNoB,GWNoB2nd,GWNoLoc,Region,Version
1-119,Colombia,4.570868,-74.297333,Government of United Kingdom,,PIRA,1124,,1,Northern Ireland,1972,1,0,3,8/11/1970,1,8/31/1971,3,0,,,200,,,,200,1,4/1/2014
1-119,Colombia,4.570868,-74.297333,Government of United Kingdom,,PIRA,1124,,1,Northern Ireland,1973,1,0,3,8/11/1970,1,8/31/1971,3,0,,,200,,,,200,1,4/1/2014
1-119,Colombia,4.570868,-74.297333,Government of United Kingdom,,PIRA,1124,,1,Northern Ireland,1974,1,0,3,8/11/1970,1,8/31/1971,3,0,,,200,,,,200,1,4/1/2014
1-119,Colombia,4.570868,-74.297333,Government of United Kingdom,,PIRA,1124,,1,Northern Ireland,1975,1,0,3,8/11/1970,1,8/31/1971,3,0,,,200,,,,200,1,4/1/2014
1-119,Colombia,4.570868,-74.297333,Government of United Kingdom,,PIRA,1124,,1,Northern Ireland,1976,1,0,3,8/11/1970,1,8/31/1971,3,0,,,200,,,,200,1,4/1/2014
1-119,Colombia,4.570868,-74.297333,Government of United Kingdom,,PIRA,1124,,1,Northern Ireland,1977,1,0,3,8/11/1970,1,8/31/1971,3,0,,,200,,,,200,1,4/1/2014
1-119,Colombia,4.570868,-74.297333,Government of United Kingdom,,PIRA,1124,,1,Northern Ireland,1978,1,1,3,8/11/1970,1,8/31/1971,3,0,,,200,,,,200,1,4/1/2014
1-119,Colombia,4.570868,-74.297333,Government of United Kingdom,,PIRA,1124,,1,Northern Ireland,1979,1,1,3,8/11/1970,1,8/31/1971,3,0,,,200,,,,200,1,4/1/2014
1-119,Colombia,4.570868,-74.297333,Government of United Kingdom,,PIRA,1124,,1,Northern Ireland,1980,1,1,3,8/11/1970,1,8/31/1971,3,0,,,200,,,,200,1,4/1/2014
1-119,Colombia,4.570868,-74.297333,Government of United Kingdom,,PIRA,1124,,1,Northern Ireland,1981,1,1,3,8/11/1970,1,8/31/1971,3,0,,,200,,,,200,1,4/1/2014
1-119,Colombia,4.570868,-74.297333,Government of United Kingdom,,PIRA,1124,,1,Northern Ireland,1982,1,1,3,8/11/1970,1,8/31/1971,3,0,,,200,,,,200,1,4/1/2014
1-119,Colombia,4.570868,-74.297333,Government of United Kingdom,,PIRA,1124,,1,Northern Ireland,1983,1,1,3,8/11/1970,1,8/31/1971,3,0,,,200,,,,200,1,4/1/2014
1-119,Colombia,4.570868,-74.297333,Government of United Kingdom,,PIRA,1124,,1,Northern Ireland,1984,1,1,3,8/11/1970,1,8/31/1971,3,0,,,200,,,,200,1,4/1/2014
1-119,Colombia,4.570868,-74.297333,Government of United Kingdom,,PIRA,1124,,1,Northern Ireland,1985,1,1,3,8/11/1970,1,8/31/1971,3,0,,,200,,,,200,1,4/1/2014
1-119,Colombia,4.570868,-74.297333,Government of United Kingdom,,PIRA,1124,,1,Northern Ireland,1986,1,1,3,8/11/1970,1,8/31/1971,3,0,,,200,,,,200,1,4/1/2014
1-119,Colombia,4.570868,-74.297333,Government of United Kingdom,,PIRA,1124,,1,Northern Ireland,1987,1,1,3,8/11/1970,1,8/31/1971,3,0,,,200,,,,200,1,4/1/2014
1-119,Colombia,4.570868,-74.297333,Government of United Kingdom,,PIRA,1124,,1,Northern Ireland,1988,1,1,3,8/11/1970,1,8/31/1971,3,0,,,200,,,,200,1,4/1/2014
1-119,Colombia,4.570868,-74.297333,Government of United Kingdom,,PIRA,1124,,1,Northern Ireland,1989,1,1,3,8/11/1970,1,8/31/1971,3,0,,,200,,,,200,1,4/1/2014
1-119,Colombia,4.570868,-74.297333,Government of United Kingdom,,PIRA,1124,,1,Northern Ireland,1990,1,1,3,8/11/1970,1,8/31/1971,3,0,,,200,,,,200,1,4/1/2014
1-119,Colombia,4.570868,-74.297333,Government of United Kingdom,,PIRA,1124,,1,Northern Ireland,1991,1,1,3,8/11/1970,1,8/31/1971,3,1,11/26/1991,1,200,,,,200,1,4/1/2014
1-119,Colombia,4.570868,-74.297333,Government of United Kingdom,,RIRA,1125,,1,Northern Ireland,1998,1,1,3,8/11/1970,1,8/15/1998,1,1,8/15/1998,1,200,,,,200,1,4/1/2014
1-120,Colombia,4.570868,-74.297333,Government of El Salvador,,Military faction (forces of Benjamin Mejia),1613,,2,,1972,1,0,3,3/25/1972,1,3/25/1972,1,1,3/25/1972,1,92,,,,92,5,4/1/2014
1-120,Colombia,4.570868,-74.297333,Government of El Salvador,,"ERP, FPL","1614, 1615",,2,,1979,1,0,3,3/25/1972,1,9/14/1979,1,0,,,92,,,,92,5,4/1/2014
1-120,Colombia,4.570868,-74.297333,Government of El Salvador,,FMLN,1616,,2,,1980,1,0,3,3/25/1972,1,9/14/1979,1,0,,,92,,,,92,5,4/1/2014
1-120,Colombia,4.570868,-74.297333,Government of El Salvador,,FMLN,1616,,2,,1981,2,1,3,3/25/1972,1,9/14/1979,1,0,,,92,,,,92,5,4/1/2014
1-120,Colombia,4.570868,-74.297333,Government of El Salvador,,FMLN,1616,,2,,1982,2,1,3,3/25/1972,1,9/14/1979,1,0,,,92,,,,92,5,4/1/2014
1-120,Colombia,4.570868,-74.297333,Government of El Salvador,,FMLN,1616,,2,,1983,2,1,3,3/25/1972,1,9/14/1979,1,0,,,92,,,,92,5,4/1/2014
1-120,Colombia,4.570868,-74.297333,Government of El Salvador,,FMLN,1616,,2,,1984,2,1,3,3/25/1972,1,9/14/1979,1,0,,,92,,,,92,5,4/1/2014
1-120,Colombia,4.570868,-74.297333,Government of El Salvador,,FMLN,1616,,2,,1985,2,1,3,3/25/1972,1,9/14/1979,1,0,,,92,,,,92,5,4/1/2014
1-120,Colombia,4.570868,-74.297333,Government of El Salvador,,FMLN,1616,,2,,1986,2,1,3,3/25/1972,1,9/14/1979,1,0,,,92,,,,92,5,4/1/2014
1-120,Colombia,4.570868,-74.297333,Government of El Salvador,,FMLN,1616,,2,,1987,2,1,3,3/25/1972,1,9/14/1979,1,0,,,92,,,,92,5,4/1/2014
1-120,Colombia,4.570868,-74.297333,Government of El Salvador,,FMLN,1616,,2,,1988,2,1,3,3/25/1972,1,9/14/1979,1,0,,,92,,,,92,5,4/1/2014
1-120,Colombia,4.570868,-74.297333,Government of El Salvador,,FMLN,1616,,2,,1989,2,1,3,3/25/1972,1,9/14/1979,1,0,,,92,,,,92,5,4/1/2014
1-120,Colombia,4.570868,-74.297333,Government of El Salvador,,FMLN,1616,,2,,1990,1,1,3,3/25/1972,1,9/14/1979,1,0,,,92,,,,92,5,4/1/2014
1-120,Colombia,4.570868,-74.297333,Government of El Salvador,,FMLN,1616,,2,,1991,1,1,3,3/25/1972,1,9/14/1979,1,1,12/31/1991,5,92,,,,92,5,4/1/2014
1-121,Colombia,4.570868,-74.297333,Government of Oman,Government of United Kingdom,PFLO,1126,,2,,1969,1,0,4,10/31/1968,3,12/31/1969,5,0,,,698,200,,,698,2,4/1/2014
1-121,Colombia,4.570868,-74.297333,Government of Oman,Government of United Kingdom,PFLO,1126,,2,,1970,1,0,4,10/31/1968,3,12/31/1969,5,0,,,698,200,,,698,2,4/1/2014
1-121,Colombia,4.570868,-74.297333,Government of Oman,Government of United Kingdom,PFLO,1126,,2,,1971,1,0,4,10/31/1968,3,12/31/1969,5,0,,,698,200,,,698,2,4/1/2014
1-121,Colombia,4.570868,-74.297333,Government of Oman,Government of United Kingdom,PFLO,1126,,2,,1972,1,0,4,10/31/1968,3,12/31/1969,5,0,,,698,200,,,698,2,4/1/2014
1-121,Colombia,4.570868,-74.297333,Government of Oman,"Government of Iran, Government of United Kingdom",PFLO,1126,Government of South Yemen,2,,1973,1,0,4,10/31/1968,3,12/31/1969,5,0,,,698,"630, 200",,680,698,2,4/1/2014
1-121,Colombia,4.570868,-74.297333,Government of Oman,"Government of Iran, Government of United Kingdom",PFLO,1126,Government of South Yemen,2,,1974,1,0,4,10/31/1968,3,12/31/1969,5,0,,,698,"630, 200",,680,698,2,4/1/2014
1-121,Colombia,4.570868,-74.297333,Government of Oman,"Government of Iran, Government of Jordan, Government of United Kingdom",PFLO,1126,Government of South Yemen,2,,1975,1,0,4,10/31/1968,3,12/31/1969,5,1,12/11/1975,2,698,"630, 663, 200",,680,698,2,4/1/2014
1-122,Colombia,4.570868,-74.297333,Government of Zimbabwe (Rhodesia),,ZAPU,1340,,2,,1967,1,0,3,4/29/1966,1,9/5/1967,1,0,,,552,,,,552,4,4/1/2014
1-122,Colombia,4.570868,-74.297333,Government of Zimbabwe (Rhodesia),,ZAPU,1340,,2,,1968,1,0,3,4/29/1966,1,9/5/1967,1,1,12/31/1968,5,552,,,,552,4,4/1/2014
1-122,Colombia,4.570868,-74.297333,Government of Zimbabwe (Rhodesia),,"ZANU, ZAPU","1341, 1340",,2,,1973,1,0,3,4/29/1966,1,4/4/1973,1,0,,,552,,,,552,4,4/1/2014
1-122,Colombia,4.570868,-74.297333,Government of Zimbabwe (Rhodesia),,"ZANU, ZAPU","1341, 1340",,2,,1974,1,0,3,4/29/1966,1,4/4/1973,1,0,,,552,,,,552,4,4/1/2014
1-122,Colombia,4.570868,-74.297333,Government of Zimbabwe (Rhodesia),Government of South Africa,ZANU,1341,,2,,1975,1,0,4,4/29/1966,1,4/4/1973,1,0,,,552,560,,,552,4,4/1/2014
1-122,Colombia,4.570868,-74.297333,Government of Zimbabwe (Rhodesia),,"PF, ZANU","1342, 1341",,2,,1976,2,1,3,4/29/1966,1,4/4/1973,1,0,,,552,,,,552,4,4/1/2014
1-122,Colombia,4.570868,-74.297333,Government of Zimbabwe (Rhodesia),,PF,1342,,2,,1977,2,1,3,4/29/1966,1,4/4/1973,1,0,,,552,,,,552,4,4/1/2014
1-122,Colombia,4.570868,-74.297333,Government of Zimbabwe (Rhodesia),,PF,1342,,2,,1978,2,1,3,4/29/1966,1,4/4/1973,1,0,,,552,,,,552,4,4/1/2014
1-122,Colombia,4.570868,-74.297333,Government of Zimbabwe (Rhodesia),,PF,1342,,2,,1979,2,1,3,4/29/1966,1,4/4/1973,1,1,12/21/1979,1,552,,,,552,4,4/1/2014
1-123,Colombia,4.570868,-74.297333,Government of Uruguay,,MLN/Tupamaros,1617,,2,,1972,1,0,3,4/13/1970,1,4/30/1972,3,1,12/31/1972,5,165,,,,165,5,4/1/2014
1-124,Colombia,4.570868,-74.297333,Government of South Yemen,,Government of Yemen (North Yemen),678,,3,Common border,1972,1,0,2,2/21/1972,1,2/21/1972,1,1,10/19/1972,1,680,,678,,"678, 680",2,4/1/2014
1-124,Colombia,4.570868,-74.297333,Government of South Yemen,,Government of Yemen (North Yemen),678,,3,Common border,1979,1,0,2,2/21/1972,1,3/31/1979,4,1,3/30/1979,1,680,,678,,"678, 680",2,4/1/2014
1-125,Colombia,4.570868,-74.297333,Government of Chile,,"Military faction (forces of Augusto Pinochet, Toribio Merino and Leigh Guzman) ",1618,,2,,1973,1,0,3,9/11/1973,1,9/11/1973,1,1,9/11/1973,1,155,,,,155,5,4/1/2014
1-126,Colombia,4.570868,-74.297333,Government of Bangladesh,,JSS/SB,1127,,1,Chittagong Hill Tracts,1975,1,0,3,2/28/1975,4,2/28/1975,4,0,,,771,,,,771,3,4/1/2014
1-126,Colombia,4.570868,-74.297333,Government of Bangladesh,,JSS/SB,1127,,1,Chittagong Hill Tracts,1976,1,0,3,2/28/1975,4,2/28/1975,4,0,,,771,,,,771,3,4/1/2014
1-126,Colombia,4.570868,-74.297333,Government of Bangladesh,,JSS/SB,1127,,1,Chittagong Hill Tracts,1977,1,0,3,2/28/1975,4,2/28/1975,4,0,,,771,,,,771,3,4/1/2014
1-126,Colombia,4.570868,-74.297333,Government of Bangladesh,,JSS/SB,1127,,1,Chittagong Hill Tracts,1978,1,0,3,2/28/1975,4,2/28/1975,4,0,,,771,,,,771,3,4/1/2014
1-126,Colombia,4.570868,-74.297333,Government of Bangladesh,,JSS/SB,1127,,1,Chittagong Hill Tracts,1979,1,0,3,2/28/1975,4,2/28/1975,4,0,,,771,,,,771,3,4/1/2014
1-126,Colombia,4.570868,-74.297333,Government of Bangladesh,,JSS/SB,1127,,1,Chittagong Hill Tracts,1980,1,0,3,2/28/1975,4,2/28/1975,4,0,,,771,,,,771,3,4/1/2014
1-126,Colombia,4.570868,-74.297333,Government of Bangladesh,,JSS/SB,1127,,1,Chittagong Hill Tracts,1981,1,0,3,2/28/1975,4,2/28/1975,4,0,,,771,,,,771,3,4/1/2014
1-126,Colombia,4.570868,-74.297333,Government of Bangladesh,,JSS/SB,1127,,1,Chittagong Hill Tracts,1982,1,0,3,2/28/1975,4,2/28/1975,4,0,,,771,,,,771,3,4/1/2014
1-126,Colombia,4.570868,-74.297333,Government of Bangladesh,,JSS/SB,1127,,1,Chittagong Hill Tracts,1983,1,0,3,2/28/1975,4,2/28/1975,4,0,,,771,,,,771,3,4/1/2014
1-126,Colombia,4.570868,-74.297333,Government of Bangladesh,,JSS/SB,1127,,1,Chittagong Hill Tracts,1984,1,0,3,2/28/1975,4,2/28/1975,4,0,,,771,,,,771,3,4/1/2014
1-126,Colombia,4.570868,-74.297333,Government of Bangladesh,,JSS/SB,1127,,1,Chittagong Hill Tracts,1985,1,0,3,2/28/1975,4,2/28/1975,4,0,,,771,,,,771,3,4/1/2014
1-126,Colombia,4.570868,-74.297333,Government of Bangladesh,,JSS/SB,1127,,1,Chittagong Hill Tracts,1986,1,0,3,2/28/1975,4,2/28/1975,4,0,,,771,,,,771,3,4/1/2014
1-126,Colombia,4.570868,-74.297333,Government of Bangladesh,,JSS/SB,1127,,1,Chittagong Hill Tracts,1987,1,0,3,2/28/1975,4,2/28/1975,4,0,,,771,,,,771,3,4/1/2014
1-126,Colombia,4.570868,-74.297333,Government of Bangladesh,,JSS/SB,1127,,1,Chittagong Hill Tracts,1988,1,1,3,2/28/1975,4,2/28/1975,4,0,,,771,,,,771,3,4/1/2014
1-126,Colombia,4.570868,-74.297333,Government of Bangladesh,,JSS/SB,1127,,1,Chittagong Hill Tracts,1989,1,1,3,2/28/1975,4,2/28/1975,4,0,,,771,,,,771,3,4/1/2014
1-126,Colombia,4.570868,-74.297333,Government of Bangladesh,,JSS/SB,1127,,1,Chittagong Hill Tracts,1990,1,1,3,2/28/1975,4,2/28/1975,4,0,,,771,,,,771,3,4/1/2014
1-126,Colombia,4.570868,-74.297333,Government of Bangladesh,,JSS/SB,1127,,1,Chittagong Hill Tracts,1991,1,1,3,2/28/1975,4,2/28/1975,4,1,12/31/1991,5,771,,,,771,3,4/1/2014
1-127,Colombia,4.570868,-74.297333,Government of Cyprus,,Government of Turkey,640,,1,Northern Cyprus,1974,2,1,2,6/20/1974,2,6/20/1974,2,1,8/16/1974,1,352,,640,,"352, 640",2,4/1/2014
1-128,Colombia,4.570868,-74.297333,Government of Iran,,Government of Iraq,645,,3,Various,1974,1,0,2,4/11/1972,1,2/10/1974,1,1,12/31/1974,5,630,,645,,"630, 645",2,4/1/2014
1-128,Colombia,4.570868,-74.297333,Government of Iran,,Government of Iraq,645,,3,Various,1980,2,1,2,4/11/1972,1,9/23/1980,1,0,,,630,,645,,"630, 645",2,4/1/2014
1-128,Colombia,4.570868,-74.297333,Government of Iran,,Government of Iraq,645,,3,Various,1981,2,1,2,4/11/1972,1,9/23/1980,1,0,,,630,,645,,"630, 645",2,4/1/2014
1-128,Colombia,4.570868,-74.297333,Government of Iran,,Government of Iraq,645,,3,Various,1982,2,1,2,4/11/1972,1,9/23/1980,1,0,,,630,,645,,"630, 645",2,4/1/2014
1-128,Colombia,4.570868,-74.297333,Government of Iran,,Government of Iraq,645,,3,Various,1983,2,1,2,4/11/1972,1,9/23/1980,1,0,,,630,,645,,"630, 645",2,4/1/2014
1-128,Colombia,4.570868,-74.297333,Government of Iran,,Government of Iraq,645,,3,Various,1984,2,1,2,4/11/1972,1,9/23/1980,1,0,,,630,,645,,"630, 645",2,4/1/2014
1-128,Colombia,4.570868,-74.297333,Government of Iran,,Government of Iraq,645,,3,Various,1985,2,1,2,4/11/1972,1,9/23/1980,1,0,,,630,,645,,"630, 645",2,4/1/2014
1-128,Colombia,4.570868,-74.297333,Government of Iran,,Government of Iraq,645,,3,Various,1986,2,1,2,4/11/1972,1,9/23/1980,1,0,,,630,,645,,"630, 645",2,4/1/2014
1-128,Colombia,4.570868,-74.297333,Government of Iran,,Government of Iraq,645,,3,Various,1987,2,1,2,4/11/1972,1,9/23/1980,1,0,,,630,,645,,"630, 645",2,4/1/2014
1-128,Colombia,4.570868,-74.297333,Government of Iran,,Government of Iraq,645,,3,Various,1988,2,1,2,4/11/1972,1,9/23/1980,1,1,8/20/1988,1,630,,645,,"630, 645",2,4/1/2014
1-129,Colombia,4.570868,-74.297333,Government of Pakistan,,BLF,2053,,1,Balochistan,1974,2,1,3,5/18/1973,1,12/31/1974,5,0,,,770,,,,770,3,4/1/2014
1-129,Colombia,4.570868,-74.297333,Government of Pakistan,,BLF,2053,,1,Balochistan,1975,1,1,3,5/18/1973,1,12/31/1974,5,0,,,770,,,,770,3,4/1/2014
1-129,Colombia,4.570868,-74.297333,Government of Pakistan,,BLF,2053,,1,Balochistan,1976,1,1,3,5/18/1973,1,12/31/1974,5,0,,,770,,,,770,3,4/1/2014
1-129,Colombia,4.570868,-74.297333,Government of Pakistan,,BLF,2053,,1,Balochistan,1977,1,1,3,5/18/1973,1,12/31/1974,5,1,7/5/1977,1,770,,,,770,3,4/1/2014
1-129,Colombia,4.570868,-74.297333,Government of Pakistan,,BLA,1129,,1,Balochistan,2004,1,1,3,5/18/1973,1,8/1/2004,1,1,12/25/2004,1,770,,,,770,3,4/1/2014
1-129,Colombia,4.570868,-74.297333,Government of Pakistan,,"Baloch Ittehad, BLA","1130, 1129",,1,Balochistan,2006,1,1,3,5/18/1973,1,3/26/2006,1,0,,,770,,,,770,3,4/1/2014
1-129,Colombia,4.570868,-74.297333,Government of Pakistan,,BLA,1129,,1,Balochistan,2007,1,1,3,5/18/1973,1,3/26/2006,1,0,,,770,,,,770,3,4/1/2014
1-129,Colombia,4.570868,-74.297333,Government of Pakistan,,"BLA, BRA","1129, 1131",,1,Balochistan,2008,1,1,3,5/18/1973,1,3/26/2006,1,0,,,770,,,,770,3,4/1/2014
1-129,Colombia,4.570868,-74.297333,Government of Pakistan,,"BLA, BRA","1129, 1131",,1,Balochistan,2009,1,1,3,5/18/1973,1,3/26/2006,1,1,10/20/2009,1,770,,,,770,3,4/1/2014
1-129,Colombia,4.570868,-74.297333,Government of Pakistan,,BLA,1129,,1,Balochistan,2011,1,1,3,5/18/1973,1,7/5/2011,1,0,,,770,,,,770,3,4/1/2014
1-129,Colombia,4.570868,-74.297333,Government of Pakistan,,"BLA, BLF, BRA","1129, 2053, 1131",,1,Balochistan,2012,1,1,3,5/18/1973,1,7/5/2011,1,0,,,770,,,,770,3,4/1/2014
1-129,Colombia,4.570868,-74.297333,Government of Pakistan,,BLA,1129,,1,Balochistan,2013,1,1,3,5/18/1973,1,7/5/2011,1,0,,,770,,,,770,3,4/1/2014
1-130,Colombia,4.570868,-74.297333,Government of Eritrea,,EIJM - AS,1343,,2,,1997,1,0,3,12/16/1993,1,6/30/1997,5,1,6/30/1997,5,531,,,,531,4,4/1/2014
1-130,Colombia,4.570868,-74.297333,Government of Eritrea,,EIJM - AS,1343,,2,,1999,1,0,3,12/16/1993,1,4/4/1999,3,1,11/29/1999,5,531,,,,531,4,4/1/2014
1-130,Colombia,4.570868,-74.297333,Government of Eritrea,,EIJM - AS,1343,,2,,2003,1,0,3,12/16/1993,1,7/17/2003,1,1,8/9/2003,1,531,,,,531,4,4/1/2014
1-131,Colombia,4.570868,-74.297333,Government of Angola,Government of Cuba,"FNLA, UNITA","1420, 1421","Government of DR Congo (Zaire) , Government of South Africa",2,,1975,2,1,4,11/11/1975,1,11/11/1975,1,0,,,540,40,,"560, 490",540,4,4/1/2014
1-131,Colombia,4.570868,-74.297333,Government of Angola,Government of Cuba,"FNLA, UNITA","1420, 1421",Government of South Africa,2,,1976,2,1,4,11/11/1975,1,11/11/1975,1,0,,,540,40,,560,540,4,4/1/2014
1-131,Colombia,4.570868,-74.297333,Government of Angola,Government of Cuba,"FNLA, UNITA","1420, 1421",,2,,1977,2,1,4,11/11/1975,1,11/11/1975,1,0,,,540,40,,,540,4,4/1/2014
1-131,Colombia,4.570868,-74.297333,Government of Angola,Government of Cuba,"FNLA, UNITA","1420, 1421",,2,,1978,2,1,4,11/11/1975,1,11/11/1975,1,0,,,540,40,,,540,4,4/1/2014
1-131,Colombia,4.570868,-74.297333,Government of Angola,Government of Cuba,"FNLA, UNITA","1420, 1421",,2,,1979,2,1,4,11/11/1975,1,11/11/1975,1,0,,,540,40,,,540,4,4/1/2014
1-131,Colombia,4.570868,-74.297333,Government of Angola,Government of Cuba,UNITA,1421,Government of South Africa,2,,1980,2,1,4,11/11/1975,1,11/11/1975,1,0,,,540,40,,560,540,4,4/1/2014
1-131,Colombia,4.570868,-74.297333,Government of Angola,Government of Cuba,UNITA,1421,Government of South Africa,2,,1981,2,1,4,11/11/1975,1,11/11/1975,1,0,,,540,40,,560,540,4,4/1/2014
1-131,Colombia,4.570868,-74.297333,Government of Angola,Government of Cuba,UNITA,1421,Government of South Africa,2,,1982,2,1,4,11/11/1975,1,11/11/1975,1,0,,,540,40,,560,540,4,4/1/2014
1-131,Colombia,4.570868,-74.297333,Government of Angola,Government of Cuba,UNITA,1421,Government of South Africa,2,,1983,2,1,4,11/11/1975,1,11/11/1975,1,0,,,540,40,,560,540,4,4/1/2014
1-131,Colombia,4.570868,-74.297333,Government of Angola,Government of Cuba,UNITA,1421,Government of South Africa,2,,1984,2,1,4,11/11/1975,1,11/11/1975,1,0,,,540,40,,560,540,4,4/1/2014
1-131,Colombia,4.570868,-74.297333,Government of Angola,Government of Cuba,UNITA,1421,Government of South Africa,2,,1985,2,1,4,11/11/1975,1,11/11/1975,1,0,,,540,40,,560,540,4,4/1/2014
1-131,Colombia,4.570868,-74.297333,Government of Angola,Government of Cuba,UNITA,1421,Government of South Africa,2,,1986,2,1,4,11/11/1975,1,11/11/1975,1,0,,,540,40,,560,540,4,4/1/2014
1-131,Colombia,4.570868,-74.297333,Government of Angola,Government of Cuba,UNITA,1421,Government of South Africa,2,,1987,2,1,4,11/11/1975,1,11/11/1975,1,0,,,540,40,,560,540,4,4/1/2014
1-131,Colombia,4.570868,-74.297333,Government of Angola,Government of Cuba,UNITA,1421,Government of South Africa,2,,1988,2,1,4,11/11/1975,1,11/11/1975,1,0,,,540,40,,560,540,4,4/1/2014
1-131,Colombia,4.570868,-74.297333,Government of Angola,Government of Cuba,UNITA,1421,,2,,1989,2,1,4,11/11/1975,1,11/11/1975,1,0,,,540,40,,,540,4,4/1/2014
1-131,Colombia,4.570868,-74.297333,Government of Angola,,UNITA,1421,,2,,1990,2,1,3,11/11/1975,1,11/11/1975,1,0,,,540,,,,540,4,4/1/2014
1-131,Colombia,4.570868,-74.297333,Government of Angola,,UNITA,1421,,2,,1991,1,1,3,11/11/1975,1,11/11/1975,1,0,,,540,,,,540,4,4/1/2014
1-131,Colombia,4.570868,-74.297333,Government of Angola,,UNITA,1421,,2,,1992,2,1,3,11/11/1975,1,11/11/1975,1,0,,,540,,,,540,4,4/1/2014
1-131,Colombia,4.570868,-74.297333,Government of Angola,,UNITA,1421,,2,,1993,2,1,3,11/11/1975,1,11/11/1975,1,0,,,540,,,,540,4,4/1/2014
1-131,Colombia,4.570868,-74.297333,Government of Angola,,UNITA,1421,,2,,1994,2,1,3,11/11/1975,1,11/11/1975,1,0,,,540,,,,540,4,4/1/2014
1-131,Colombia,4.570868,-74.297333,Government of Angola,,UNITA,1421,,2,,1995,1,1,3,11/11/1975,1,11/11/1975,1,1,12/24/1995,1,540,,,,540,4,4/1/2014
1-131,Colombia,4.570868,-74.297333,Government of Angola,,UNITA,1421,,2,,1998,2,1,3,11/11/1975,1,5/2/1998,1,0,,,540,,,,540,4,4/1/2014
1-131,Colombia,4.570868,-74.297333,Government of Angola,Government of Namibia,UNITA,1421,,2,,1999,2,1,4,11/11/1975,1,5/2/1998,1,0,,,540,565,,,540,4,4/1/2014
1-131,Colombia,4.570868,-74.297333,Government of Angola,Government of Namibia,UNITA,1421,,2,,2000,2,1,4,11/11/1975,1,5/2/1998,1,0,,,540,565,,,540,4,4/1/2014
1-131,Colombia,4.570868,-74.297333,Government of Angola,Government of Namibia,UNITA,1421,,2,,2001,2,1,4,11/11/1975,1,5/2/1998,1,0,,,540,565,,,540,4,4/1/2014
1-131,Colombia,4.570868,-74.297333,Government of Angola,Government of Namibia,UNITA,1421,,2,,2002,1,1,4,11/11/1975,1,5/2/1998,1,1,4/1/2002,1,540,565,,,540,4,4/1/2014
1-132,Colombia,4.570868,-74.297333,Government of Cambodia (Kampuchea),,Government of Vietnam (North Vietnam),816,,1,Common Border,1975,1,0,2,5/1/1975,1,12/31/1975,5,0,,,811,,816,,"811, 816",3,4/1/2014
1-132,Colombia,4.570868,-74.297333,Government of Cambodia (Kampuchea),,Government of Vietnam (North Vietnam),816,,1,Common Border,1976,1,0,2,5/1/1975,1,12/31/1975,5,0,,,811,,816,,"811, 816",3,4/1/2014
1-132,Colombia,4.570868,-74.297333,Government of Cambodia (Kampuchea),,Government of Vietnam (North Vietnam),816,,1,Common Border,1977,1,0,2,5/1/1975,1,12/31/1975,5,1,12/31/1977,5,811,,816,,"811, 816",3,4/1/2014
1-133,Colombia,4.570868,-74.297333,Government of Ethiopia,,Ogaden Liberation Front,1940,,1,Ogaden,1964,1,0,3,1/11/1964,2,1/11/1964,2,1,12/31/1964,5,530,,,,530,4,4/1/2014
1-133,Colombia,4.570868,-74.297333,Government of Ethiopia,,WSLF,1345,,1,Ogaden,1976,1,0,3,1/11/1964,2,10/31/1976,3,0,,,530,,,,530,4,4/1/2014
1-133,Colombia,4.570868,-74.297333,Government of Ethiopia,"Government of Cuba, Government of South Yemen",WSLF,1345,Government of Somalia,1,Ogaden,1977,2,1,4,1/11/1964,2,10/31/1976,3,0,,,530,"40, 680",,520,530,4,4/1/2014
1-133,Colombia,4.570868,-74.297333,Government of Ethiopia,"Government of Cuba, Government of South Yemen",WSLF,1345,,1,Ogaden,1978,2,1,4,1/11/1964,2,10/31/1976,3,0,,,530,"40, 680",,,530,4,4/1/2014
1-133,Colombia,4.570868,-74.297333,Government of Ethiopia,Government of Cuba,WSLF,1345,,1,Ogaden,1979,1,1,4,1/11/1964,2,10/31/1976,3,0,,,530,40,,,530,4,4/1/2014
1-133,Colombia,4.570868,-74.297333,Government of Ethiopia,Government of Cuba,WSLF,1345,,1,Ogaden,1980,1,1,4,1/11/1964,2,10/31/1976,3,0,,,530,40,,,530,4,4/1/2014
1-133,Colombia,4.570868,-74.297333,Government of Ethiopia,Government of Cuba,WSLF,1345,,1,Ogaden,1981,1,1,4,1/11/1964,2,10/31/1976,3,0,,,530,40,,,530,4,4/1/2014
1-133,Colombia,4.570868,-74.297333,Government of Ethiopia,Government of Cuba,WSLF,1345,,1,Ogaden,1982,1,1,4,1/11/1964,2,10/31/1976,3,0,,,530,40,,,530,4,4/1/2014
1-133,Colombia,4.570868,-74.297333,Government of Ethiopia,Government of Cuba,WSLF,1345,,1,Ogaden,1983,1,1,4,1/11/1964,2,10/31/1976,3,1,12/31/1983,5,530,40,,,530,4,4/1/2014
1-133,Colombia,4.570868,-74.297333,Government of Ethiopia,,AIAI,1394,,1,Ogaden,1993,1,1,3,1/11/1964,2,10/13/1993,1,0,,,530,,,,530,4,4/1/2014
